Function,nr_c,dot_product_length,Num Samples,Max ABS difference,Min duration us,Max duration us,Average duration us
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,405,3.5886748e-07,30.0,36.0,31.2
c_matrix_multiply,12,14,1215,3.6256091e-07,978.0,984.0,980.7
c_opensal_matrix_multiply,12,14,1215,3.6256091e-07,792.0,805.0,796.4
c_avx_fixed_dimension_matrix_multiply,12,14,1215,2.6656008e-07,129.0,138.0,129.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,1215,3.6256091e-07,91.0,101.0,93.6
c_matrix_multiply,12,14,3645,3.7697288e-07,2880.0,2887.0,2883.6
c_opensal_matrix_multiply,12,14,3645,3.7697288e-07,2387.0,2420.0,2398.7
c_avx_fixed_dimension_matrix_multiply,12,14,3645,3.5762787e-07,387.0,396.0,389.5
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,3645,3.7697288e-07,272.0,291.0,275.4
c_matrix_multiply,12,14,10935,4.9151248e-07,8818.0,8860.0,8823.2
c_opensal_matrix_multiply,12,14,10935,4.9151248e-07,7220.0,7300.0,7253.1
c_avx_fixed_dimension_matrix_multiply,12,14,10935,3.6256091e-07,1189.0,1199.0,1191.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,10935,4.9151248e-07,818.0,835.0,825.1
c_matrix_multiply,12,14,32805,4.7683716e-07,27314.0,27584.0,27388.7
c_opensal_matrix_multiply,12,14,32805,4.7683716e-07,33514.0,34193.0,33594.1
c_avx_fixed_dimension_matrix_multiply,12,14,32805,4.7683716e-07,4143.0,4181.0,4156.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,32805,4.7683716e-07,3322.0,3453.0,3348.0
c_matrix_multiply,12,14,98415,4.7776757e-07,85164.0,85621.0,85327.0
c_opensal_matrix_multiply,12,14,98415,4.7776757e-07,76369.0,77943.0,76664.3
c_avx_fixed_dimension_matrix_multiply,12,14,98415,3.5762787e-07,10692.0,10744.0,10713.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,14,98415,4.7776757e-07,8564.0,8698.0,8603.2
c_matrix_multiply,12,15,5,1.7881393e-07,4.0,5.0,4.4
c_opensal_matrix_multiply,12,15,5,1.7881393e-07,3.0,4.0,3.7
c_avx_fixed_dimension_matrix_multiply,12,15,5,1.8128046e-07,1.0,3.0,1.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,5,1.7881393e-07,1.0,2.0,1.2
c_matrix_multiply,12,15,15,2.149076e-07,13.0,16.0,13.3
c_opensal_matrix_multiply,12,15,15,2.149076e-07,10.0,14.0,10.7
c_avx_fixed_dimension_matrix_multiply,12,15,15,1.6858739e-07,2.0,3.0,2.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,15,2.149076e-07,1.0,2.0,1.7
c_matrix_multiply,12,15,45,2.3841858e-07,40.0,49.0,40.4
c_opensal_matrix_multiply,12,15,45,2.3841858e-07,31.0,36.0,31.4
c_avx_fixed_dimension_matrix_multiply,12,15,45,2.4027401e-07,6.0,11.0,6.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,45,2.3841858e-07,3.0,10.0,3.9
c_matrix_multiply,12,15,135,2.4575624e-07,116.0,121.0,116.8
c_opensal_matrix_multiply,12,15,135,2.4575624e-07,93.0,100.0,93.4
c_avx_fixed_dimension_matrix_multiply,12,15,135,2.4575624e-07,16.0,26.0,16.7
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,135,2.4575624e-07,10.0,15.0,10.2
c_matrix_multiply,12,15,405,3.5762787e-07,342.0,346.0,343.4
c_opensal_matrix_multiply,12,15,405,3.5762787e-07,282.0,291.0,283.1
c_avx_fixed_dimension_matrix_multiply,12,15,405,2.4027401e-07,48.0,56.0,49.0
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,405,3.5762787e-07,28.0,34.0,29.3
c_matrix_multiply,12,15,1215,3.7697288e-07,1046.0,1055.0,1047.7
c_opensal_matrix_multiply,12,15,1215,3.7697288e-07,845.0,857.0,850.0
c_avx_fixed_dimension_matrix_multiply,12,15,1215,2.4575624e-07,144.0,255.0,147.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,1215,3.7697288e-07,85.0,97.0,90.0
c_matrix_multiply,12,15,3645,3.6256091e-07,3183.0,3196.0,3185.2
c_opensal_matrix_multiply,12,15,3645,3.6256091e-07,2548.0,2579.0,2560.6
c_avx_fixed_dimension_matrix_multiply,12,15,3645,3.6256091e-07,437.0,444.0,440.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,3645,3.6256091e-07,257.0,268.0,259.9
c_matrix_multiply,12,15,10935,3.998401e-07,9445.0,9490.0,9449.9
c_opensal_matrix_multiply,12,15,10935,3.998401e-07,8124.0,8160.0,8135.8
c_avx_fixed_dimension_matrix_multiply,12,15,10935,3.5762787e-07,1336.0,1346.0,1340.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,10935,3.998401e-07,948.0,1024.0,958.8
c_matrix_multiply,12,15,32805,4.8054801e-07,29385.0,29786.0,29449.8
c_opensal_matrix_multiply,12,15,32805,4.8054801e-07,37208.0,37870.0,37274.7
c_avx_fixed_dimension_matrix_multiply,12,15,32805,3.6530645e-07,4365.0,4386.0,4374.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,32805,4.8054801e-07,3385.0,3454.0,3415.6
c_matrix_multiply,12,15,98415,4.8054801e-07,91221.0,91897.0,91449.3
c_opensal_matrix_multiply,12,15,98415,4.8054801e-07,81542.0,83280.0,81849.6
c_avx_fixed_dimension_matrix_multiply,12,15,98415,4.7706993e-07,11899.0,12105.0,12020.7
c_avx_fixed_dimension_accumulate_matrix_multiply,12,15,98415,4.8054801e-07,8431.0,8548.0,8494.5
c_matrix_multiply,12,16,5,2.3868037e-07,4.0,6.0,4.8
c_opensal_matrix_multiply,12,16,5,2.3868037e-07,3.0,4.0,3.9
c_avx_fixed_dimension_matrix_multiply,12,16,5,2.3853497e-07,1.0,2.0,1.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,5,2.3868037e-07,1.0,2.0,1.2
c_matrix_multiply,12,16,15,2.3841858e-07,13.0,19.0,14.0
c_opensal_matrix_multiply,12,16,15,2.3841858e-07,11.0,16.0,11.4
c_avx_fixed_dimension_matrix_multiply,12,16,15,1.5196262e-07,2.0,10.0,2.5
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,15,2.3841858e-07,1.0,2.0,1.9
c_matrix_multiply,12,16,45,2.4978897e-07,25.0,46.0,40.9
c_opensal_matrix_multiply,12,16,45,2.4978897e-07,20.0,41.0,33.4
c_avx_fixed_dimension_matrix_multiply,12,16,45,1.8848644e-07,6.0,11.0,6.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,45,2.4978897e-07,4.0,5.0,4.3
c_matrix_multiply,12,16,135,3.6256091e-07,122.0,128.0,124.3
c_opensal_matrix_multiply,12,16,135,3.6256091e-07,88.0,111.0,99.6
c_avx_fixed_dimension_matrix_multiply,12,16,135,3.5762787e-07,17.0,25.0,17.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,135,3.6256091e-07,12.0,20.0,12.6
c_matrix_multiply,12,16,405,3.5886748e-07,372.0,422.0,381.2
c_opensal_matrix_multiply,12,16,405,3.5886748e-07,281.0,315.0,301.4
c_avx_fixed_dimension_matrix_multiply,12,16,405,2.4575624e-07,33.0,61.0,50.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,405,3.5886748e-07,22.0,42.0,28.7
c_matrix_multiply,12,16,1215,3.6530645e-07,718.0,840.0,788.9
c_opensal_matrix_multiply,12,16,1215,3.6530645e-07,557.0,585.0,570.8
c_avx_fixed_dimension_matrix_multiply,12,16,1215,2.5463115e-07,97.0,112.0,104.0
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,1215,3.6530645e-07,71.0,77.0,72.4
c_matrix_multiply,12,16,3645,3.7697288e-07,2322.0,2593.0,2508.2
c_opensal_matrix_multiply,12,16,3645,3.7697288e-07,1690.0,2053.0,1941.5
c_avx_fixed_dimension_matrix_multiply,12,16,3645,3.0392525e-07,278.0,294.0,288.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,3645,3.7697288e-07,203.0,224.0,217.5
c_matrix_multiply,12,16,10935,4.8054801e-07,7567.0,10110.0,9233.1
c_opensal_matrix_multiply,12,16,10935,4.8054801e-07,8654.0,8764.0,8673.8
c_avx_fixed_dimension_matrix_multiply,12,16,10935,4.7776757e-07,1393.0,1529.0,1398.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,10935,4.8054801e-07,726.0,1171.0,939.6
c_matrix_multiply,12,16,32805,4.7776757e-07,21739.0,31194.0,30391.3
c_opensal_matrix_multiply,12,16,32805,4.7776757e-07,25880.0,41626.0,39138.8
c_avx_fixed_dimension_matrix_multiply,12,16,32805,4.7683716e-07,4694.0,4749.0,4705.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,32805,4.7776757e-07,3834.0,3896.0,3856.0
c_matrix_multiply,12,16,98415,5.0926229e-07,67993.0,96591.0,95006.1
c_opensal_matrix_multiply,12,16,98415,5.0926229e-07,64334.0,87297.0,85648.2
c_avx_fixed_dimension_matrix_multiply,12,16,98415,4.8054801e-07,12420.0,12459.0,12440.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,16,98415,5.0926229e-07,9798.0,9925.0,9839.2
c_matrix_multiply,12,17,5,2.4027401e-07,3.0,36.0,5.0
c_opensal_matrix_multiply,12,17,5,2.4027401e-07,4.0,7.0,4.2
c_avx_fixed_dimension_matrix_multiply,12,17,5,1.6858739e-07,1.0,3.0,1.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,5,2.4027401e-07,1.0,2.0,1.3
c_matrix_multiply,12,17,15,2.4257332e-07,15.0,20.0,15.6
c_opensal_matrix_multiply,12,17,15,2.4257332e-07,12.0,19.0,12.1
c_avx_fixed_dimension_matrix_multiply,12,17,15,2.4575624e-07,2.0,10.0,2.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,15,2.4257332e-07,1.0,4.0,2.0
c_matrix_multiply,12,17,45,2.6987152e-07,43.0,49.0,43.5
c_opensal_matrix_multiply,12,17,45,2.6987152e-07,35.0,40.0,35.3
c_avx_fixed_dimension_matrix_multiply,12,17,45,2.2401358e-07,7.0,17.0,7.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,45,2.6987152e-07,4.0,8.0,4.3
c_matrix_multiply,12,17,135,3.5886748e-07,126.0,151.0,132.5
c_opensal_matrix_multiply,12,17,135,3.5886748e-07,104.0,121.0,105.9
c_avx_fixed_dimension_matrix_multiply,12,17,135,2.6656008e-07,18.0,21.0,18.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,135,3.5886748e-07,11.0,18.0,11.7
c_matrix_multiply,12,17,405,4.9151248e-07,383.0,415.0,398.3
c_opensal_matrix_multiply,12,17,405,4.9151248e-07,292.0,333.0,318.1
c_avx_fixed_dimension_matrix_multiply,12,17,405,2.6023758e-07,49.0,75.0,56.5
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,405,4.9151248e-07,22.0,60.0,31.6
c_matrix_multiply,12,17,1215,3.6256091e-07,808.0,879.0,864.8
c_opensal_matrix_multiply,12,17,1215,3.6256091e-07,592.0,669.0,615.0
c_avx_fixed_dimension_matrix_multiply,12,17,1215,2.6656008e-07,103.0,110.0,104.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,1215,3.6256091e-07,60.0,68.0,63.0
c_matrix_multiply,12,17,3645,4.7892803e-07,2319.0,2726.0,2632.1
c_opensal_matrix_multiply,12,17,3645,4.7892803e-07,1784.0,3127.0,2608.1
c_avx_fixed_dimension_matrix_multiply,12,17,3645,3.6041101e-07,328.0,358.0,346.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,3645,4.7892803e-07,211.0,238.0,228.2
c_matrix_multiply,12,17,10935,5.3312016e-07,6893.0,10749.0,10106.1
c_opensal_matrix_multiply,12,17,10935,5.3312016e-07,9168.0,9267.0,9190.2
c_avx_fixed_dimension_matrix_multiply,12,17,10935,3.6256091e-07,1545.0,1597.0,1552.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,10935,5.3312016e-07,692.0,765.0,726.1
c_matrix_multiply,12,17,32805,4.8811256e-07,21975.0,33936.0,32041.5
c_opensal_matrix_multiply,12,17,32805,4.8811256e-07,29724.0,45291.0,44105.8
c_avx_fixed_dimension_matrix_multiply,12,17,32805,3.7697288e-07,5211.0,5256.0,5224.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,32805,4.8811256e-07,3828.0,3865.0,3841.6
c_matrix_multiply,12,17,98415,4.9151248e-07,70143.0,102757.0,101064.6
c_opensal_matrix_multiply,12,17,98415,4.9151248e-07,63791.0,93105.0,89649.1
c_avx_fixed_dimension_matrix_multiply,12,17,98415,4.8054801e-07,13919.0,13994.0,13947.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,17,98415,4.9151248e-07,9492.0,9756.0,9536.8
c_matrix_multiply,12,18,5,4.6552717e-07,3.0,4.0,3.3
c_opensal_matrix_multiply,12,18,5,4.6552717e-07,2.0,7.0,2.8
c_avx_fixed_dimension_matrix_multiply,12,18,5,3.3717478e-07,1.0,2.0,1.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,5,4.6552717e-07,0.0,2.0,0.9
c_matrix_multiply,12,18,15,3.5762787e-07,9.0,13.0,9.9
c_opensal_matrix_multiply,12,18,15,3.5762787e-07,8.0,11.0,8.2
c_avx_fixed_dimension_matrix_multiply,12,18,15,2.3841858e-07,1.0,2.0,1.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,15,3.5762787e-07,1.0,2.0,1.4
c_matrix_multiply,12,18,45,2.6656008e-07,29.0,34.0,29.8
c_opensal_matrix_multiply,12,18,45,2.6656008e-07,23.0,26.0,24.0
c_avx_fixed_dimension_matrix_multiply,12,18,45,2.5463115e-07,4.0,7.0,4.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,45,2.6656008e-07,3.0,6.0,3.3
c_matrix_multiply,12,18,135,3.6141077e-07,90.0,111.0,93.0
c_opensal_matrix_multiply,12,18,135,3.6141077e-07,71.0,84.0,75.0
c_avx_fixed_dimension_matrix_multiply,12,18,135,2.6656008e-07,14.0,17.0,14.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,135,3.6141077e-07,9.0,13.0,9.8
c_matrix_multiply,12,18,405,3.5886748e-07,289.0,323.0,296.4
c_opensal_matrix_multiply,12,18,405,3.5886748e-07,250.0,256.0,252.3
c_avx_fixed_dimension_matrix_multiply,12,18,405,2.6656008e-07,36.0,54.0,37.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,405,3.5886748e-07,24.0,29.0,25.5
c_matrix_multiply,12,18,1215,3.7697288e-07,770.0,862.0,814.7
c_opensal_matrix_multiply,12,18,1215,3.7697288e-07,623.0,696.0,641.5
c_avx_fixed_dimension_matrix_multiply,12,18,1215,3.5762787e-07,123.0,131.0,124.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,1215,3.7697288e-07,81.0,91.0,84.3
c_matrix_multiply,12,18,3645,4.7683716e-07,2311.0,2862.0,2673.7
c_opensal_matrix_multiply,12,18,3645,4.7683716e-07,1882.0,3051.0,2225.4
c_avx_fixed_dimension_matrix_multiply,12,18,3645,3.5762787e-07,517.0,546.0,533.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,3645,4.7683716e-07,321.0,394.0,364.8
c_matrix_multiply,12,18,10935,5.3726899e-07,11210.0,11224.0,11215.0
c_opensal_matrix_multiply,12,18,10935,5.3726899e-07,6036.0,9834.0,9248.7
c_avx_fixed_dimension_matrix_multiply,12,18,10935,3.6256091e-07,1032.0,1248.0,1138.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,10935,5.3726899e-07,785.0,886.0,837.0
c_matrix_multiply,12,18,32805,6.0510456e-07,23057.0,35678.0,33847.2
c_opensal_matrix_multiply,12,18,32805,6.0510456e-07,36452.0,49199.0,48105.6
c_avx_fixed_dimension_matrix_multiply,12,18,32805,4.8054801e-07,5519.0,5569.0,5536.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,32805,6.0510456e-07,4283.0,4353.0,4300.0
c_matrix_multiply,12,18,98415,6.0271469e-07,76376.0,109551.0,108122.1
c_opensal_matrix_multiply,12,18,98415,6.0271469e-07,66768.0,97113.0,95130.2
c_avx_fixed_dimension_matrix_multiply,12,18,98415,4.9151248e-07,14634.0,14673.0,14648.7
c_avx_fixed_dimension_accumulate_matrix_multiply,12,18,98415,6.0271469e-07,10167.0,10473.0,10210.8
c_matrix_multiply,12,19,5,2.4575624e-07,4.0,15.0,5.6
c_opensal_matrix_multiply,12,19,5,2.4575624e-07,4.0,5.0,4.6
c_avx_fixed_dimension_matrix_multiply,12,19,5,2.4575624e-07,1.0,2.0,1.9
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,5,2.4575624e-07,1.0,2.0,1.4
c_matrix_multiply,12,19,15,2.4575624e-07,16.0,20.0,16.7
c_opensal_matrix_multiply,12,19,15,2.4575624e-07,13.0,17.0,13.3
c_avx_fixed_dimension_matrix_multiply,12,19,15,2.1696418e-07,3.0,4.0,3.0
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,15,2.4575624e-07,2.0,3.0,2.0
c_matrix_multiply,12,19,45,2.4978897e-07,32.0,63.0,50.9
c_opensal_matrix_multiply,12,19,45,2.4978897e-07,39.0,42.0,39.2
c_avx_fixed_dimension_matrix_multiply,12,19,45,2.4405628e-07,7.0,11.0,7.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,45,2.4978897e-07,4.0,6.0,4.8
c_matrix_multiply,12,19,135,3.5762787e-07,135.0,154.0,148.2
c_opensal_matrix_multiply,12,19,135,3.5762787e-07,115.0,132.0,117.4
c_avx_fixed_dimension_matrix_multiply,12,19,135,2.6656008e-07,20.0,36.0,21.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,135,3.5762787e-07,12.0,19.0,12.8
c_matrix_multiply,12,19,405,4.8791435e-07,451.0,472.0,456.5
c_opensal_matrix_multiply,12,19,405,4.8791435e-07,340.0,370.0,354.9
c_avx_fixed_dimension_matrix_multiply,12,19,405,3.5793818e-07,49.0,76.0,62.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,405,4.8791435e-07,35.0,53.0,36.7
c_matrix_multiply,12,19,1215,4.2146849e-07,923.0,1048.0,990.7
c_opensal_matrix_multiply,12,19,1215,4.2146849e-07,658.0,742.0,702.6
c_avx_fixed_dimension_matrix_multiply,12,19,1215,3.6041101e-07,128.0,152.0,139.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,1215,4.2146849e-07,81.0,88.0,82.9
c_matrix_multiply,12,19,3645,4.9151248e-07,2593.0,4042.0,3016.3
c_opensal_matrix_multiply,12,19,3645,4.9151248e-07,3194.0,3236.0,3205.3
c_avx_fixed_dimension_matrix_multiply,12,19,3645,4.7683716e-07,563.0,584.0,572.2
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,3645,4.9151248e-07,339.0,366.0,347.6
c_matrix_multiply,12,19,10935,4.9151248e-07,8215.0,12249.0,11651.6
c_opensal_matrix_multiply,12,19,10935,4.9151248e-07,7127.0,10505.0,9354.5
c_avx_fixed_dimension_matrix_multiply,12,19,10935,4.9957794e-07,1771.0,1832.0,1783.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,10935,4.9151248e-07,933.0,980.0,942.8
c_matrix_multiply,12,19,32805,4.9151248e-07,24363.0,38113.0,36072.0
c_opensal_matrix_multiply,12,19,32805,4.9151248e-07,34114.0,53503.0,51925.8
c_avx_fixed_dimension_matrix_multiply,12,19,32805,4.8514664e-07,5845.0,5887.0,5859.5
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,32805,4.9151248e-07,4240.0,4320.0,4262.9
c_matrix_multiply,12,19,98415,6.0271469e-07,83480.0,115631.0,114548.2
c_opensal_matrix_multiply,12,19,98415,6.0271469e-07,73581.0,103270.0,101780.7
c_avx_fixed_dimension_matrix_multiply,12,19,98415,6.078505e-07,15170.0,15218.0,15195.5
c_avx_fixed_dimension_accumulate_matrix_multiply,12,19,98415,6.0271469e-07,9313.0,9433.0,9359.1
c_matrix_multiply,12,20,5,5.0926229e-07,6.0,13.0,6.2
c_opensal_matrix_multiply,12,20,5,5.0926229e-07,4.0,5.0,4.8
c_avx_fixed_dimension_matrix_multiply,12,20,5,3.998401e-07,2.0,3.0,2.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,5,5.0926229e-07,1.0,3.0,1.7
c_matrix_multiply,12,20,15,2.4575624e-07,17.0,31.0,17.5
c_opensal_matrix_multiply,12,20,15,2.4575624e-07,13.0,21.0,14.0
c_avx_fixed_dimension_matrix_multiply,12,20,15,2.4978897e-07,3.0,4.0,3.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,15,2.4575624e-07,2.0,3.0,2.5
c_matrix_multiply,12,20,45,2.6656008e-07,54.0,62.0,55.9
c_opensal_matrix_multiply,12,20,45,2.6656008e-07,41.0,49.0,41.3
c_avx_fixed_dimension_matrix_multiply,12,20,45,2.5463115e-07,8.0,16.0,8.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,45,2.6656008e-07,5.0,14.0,5.7
c_matrix_multiply,12,20,135,3.6256091e-07,152.0,160.0,153.2
c_opensal_matrix_multiply,12,20,135,3.6256091e-07,122.0,128.0,122.8
c_avx_fixed_dimension_matrix_multiply,12,20,135,3.5886748e-07,22.0,31.0,23.1
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,135,3.6256091e-07,14.0,24.0,15.2
c_matrix_multiply,12,20,405,4.9151248e-07,465.0,472.0,466.9
c_opensal_matrix_multiply,12,20,405,4.9151248e-07,370.0,386.0,372.5
c_avx_fixed_dimension_matrix_multiply,12,20,405,4.298152e-07,67.0,89.0,70.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,405,4.9151248e-07,41.0,52.0,44.8
c_matrix_multiply,12,20,1215,4.8514664e-07,889.0,1427.0,1272.1
c_opensal_matrix_multiply,12,20,1215,4.8514664e-07,743.0,847.0,813.5
c_avx_fixed_dimension_matrix_multiply,12,20,1215,3.5762787e-07,125.0,130.0,126.3
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,1215,4.8514664e-07,82.0,94.0,85.9
c_matrix_multiply,12,20,3645,4.8262285e-07,2906.0,4563.0,3933.4
c_opensal_matrix_multiply,12,20,3645,4.8262285e-07,3354.0,3390.0,3367.1
c_avx_fixed_dimension_matrix_multiply,12,20,3645,3.7252903e-07,579.0,641.0,619.4
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,3645,4.8262285e-07,306.0,315.0,309.5
c_matrix_multiply,12,20,10935,7.1773496e-07,8709.0,13596.0,12650.1
c_opensal_matrix_multiply,12,20,10935,7.1773496e-07,6723.0,11014.0,9262.9
c_avx_fixed_dimension_matrix_multiply,12,20,10935,4.9151248e-07,1838.0,2014.0,1850.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,10935,7.1773496e-07,850.0,1041.0,908.0
c_matrix_multiply,12,20,32805,7.2512182e-07,29558.0,40871.0,38995.9
c_opensal_matrix_multiply,12,20,32805,7.2512182e-07,57692.0,58490.0,57816.0
c_avx_fixed_dimension_matrix_multiply,12,20,32805,4.9151248e-07,6250.0,6297.0,6260.6
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,32805,7.2512182e-07,4753.0,4810.0,4773.9
c_matrix_multiply,12,20,98415,7.1665136e-07,89016.0,125912.0,123868.5
c_opensal_matrix_multiply,12,20,98415,7.1665136e-07,84496.0,108451.0,106721.9
c_avx_fixed_dimension_matrix_multiply,12,20,98415,4.8514664e-07,10463.0,19205.0,15414.8
c_avx_fixed_dimension_accumulate_matrix_multiply,12,20,98415,7.1665136e-07,11240.0,11419.0,11291.1
c_matrix_multiply,13,2,5,3.332001e-08,1.0,2.0,1.1
c_opensal_matrix_multiply,13,2,5,3.332001e-08,0.0,1.0,0.9
c_avx_fixed_dimension_matrix_multiply,13,2,5,3.332001e-08,0.0,1.0,0.3
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,5,3.332001e-08,0.0,1.0,0.4
c_matrix_multiply,13,2,15,5.9720946e-08,2.0,3.0,2.6
c_opensal_matrix_multiply,13,2,15,5.9720946e-08,2.0,3.0,2.2
c_avx_fixed_dimension_matrix_multiply,13,2,15,5.9720946e-08,0.0,1.0,0.4
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,15,5.9720946e-08,0.0,1.0,0.5
c_matrix_multiply,13,2,45,5.9604645e-08,7.0,8.0,7.6
c_opensal_matrix_multiply,13,2,45,5.9604645e-08,6.0,11.0,6.6
c_avx_fixed_dimension_matrix_multiply,13,2,45,5.9604645e-08,0.0,2.0,0.8
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,45,5.9604645e-08,0.0,1.0,0.8
c_matrix_multiply,13,2,135,5.9720946e-08,14.0,51.0,22.5
c_opensal_matrix_multiply,13,2,135,5.9720946e-08,18.0,22.0,18.5
c_avx_fixed_dimension_matrix_multiply,13,2,135,5.9720946e-08,1.0,2.0,1.7
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,135,5.9720946e-08,1.0,7.0,1.9
c_matrix_multiply,13,2,405,6.143906e-08,62.0,72.0,65.9
c_opensal_matrix_multiply,13,2,405,6.143906e-08,54.0,74.0,55.6
c_avx_fixed_dimension_matrix_multiply,13,2,405,6.143906e-08,5.0,18.0,5.5
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,405,6.143906e-08,4.0,16.0,6.5
c_matrix_multiply,13,2,1215,6.143906e-08,137.0,213.0,185.4
c_opensal_matrix_multiply,13,2,1215,6.143906e-08,112.0,142.0,116.8
c_avx_fixed_dimension_matrix_multiply,13,2,1215,6.143906e-08,11.0,16.0,11.7
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,1215,6.143906e-08,13.0,17.0,13.9
c_matrix_multiply,13,2,3645,6.664002e-08,439.0,466.0,443.7
c_opensal_matrix_multiply,13,2,3645,6.664002e-08,307.0,356.0,316.0
c_avx_fixed_dimension_matrix_multiply,13,2,3645,6.664002e-08,30.0,35.0,31.0
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,3645,6.664002e-08,36.0,48.0,36.5
c_matrix_multiply,13,2,10935,6.664002e-08,1258.0,1388.0,1343.7
c_opensal_matrix_multiply,13,2,10935,6.664002e-08,922.0,1120.0,1004.1
c_avx_fixed_dimension_matrix_multiply,13,2,10935,6.664002e-08,91.0,134.0,101.3
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,10935,6.664002e-08,108.0,115.0,109.9
c_matrix_multiply,13,2,32805,6.664002e-08,4007.0,5569.0,4755.2
c_opensal_matrix_multiply,13,2,32805,6.664002e-08,4457.0,4490.0,4472.4
c_avx_fixed_dimension_matrix_multiply,13,2,32805,6.664002e-08,579.0,625.0,604.2
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,32805,6.664002e-08,400.0,672.0,441.1
c_matrix_multiply,13,2,98415,6.664002e-08,17396.0,20165.0,19613.4
c_opensal_matrix_multiply,13,2,98415,6.664002e-08,8400.0,13558.0,12289.1
c_avx_fixed_dimension_matrix_multiply,13,2,98415,6.664002e-08,1496.0,1634.0,1535.8
c_avx_fixed_dimension_accumulate_matrix_multiply,13,2,98415,6.664002e-08,1321.0,1570.0,1398.4
c_matrix_multiply,13,3,5,3.332001e-08,0.0,1.0,1.0
