Row,multiply_type,nr_c,dot_product_length,num_vfops
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_3,cmat_mulx_avx_looped_accumulate,15,3,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_4,cmat_mulx_avx_looped_accumulate,15,4,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_5,cmat_mulx_avx_looped_accumulate,15,5,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_6,cmat_mulx_avx_looped_accumulate,15,6,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_7,cmat_mulx_avx_looped_accumulate,15,7,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_8,cmat_mulx_avx_looped_accumulate,15,8,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_9,cmat_mulx_avx_looped_accumulate,15,9,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_10,cmat_mulx_avx_looped_accumulate,15,10,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_11,cmat_mulx_avx_looped_accumulate,15,11,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_12,cmat_mulx_avx_looped_accumulate,15,12,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_13,cmat_mulx_avx_looped_accumulate,15,13,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_14,cmat_mulx_avx_looped_accumulate,15,14,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_15,cmat_mulx_avx_looped_accumulate,15,15,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_16,cmat_mulx_avx_looped_accumulate,15,16,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_17,cmat_mulx_avx_looped_accumulate,15,17,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_18,cmat_mulx_avx_looped_accumulate,15,18,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_19,cmat_mulx_avx_looped_accumulate,15,19,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_20,cmat_mulx_avx_looped_accumulate,15,20,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_2,cmat_mulx_avx_looped_accumulate,16,2,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_3,cmat_mulx_avx_looped_accumulate,16,3,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_4,cmat_mulx_avx_looped_accumulate,16,4,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_5,cmat_mulx_avx_looped_accumulate,16,5,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_6,cmat_mulx_avx_looped_accumulate,16,6,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_7,cmat_mulx_avx_looped_accumulate,16,7,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_8,cmat_mulx_avx_looped_accumulate,16,8,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_9,cmat_mulx_avx_looped_accumulate,16,9,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_10,cmat_mulx_avx_looped_accumulate,16,10,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_11,cmat_mulx_avx_looped_accumulate,16,11,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_12,cmat_mulx_avx_looped_accumulate,16,12,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_13,cmat_mulx_avx_looped_accumulate,16,13,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_14,cmat_mulx_avx_looped_accumulate,16,14,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_15,cmat_mulx_avx_looped_accumulate,16,15,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_16,cmat_mulx_avx_looped_accumulate,16,16,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_17,cmat_mulx_avx_looped_accumulate,16,17,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_18,cmat_mulx_avx_looped_accumulate,16,18,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_19,cmat_mulx_avx_looped_accumulate,16,19,4
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_20,cmat_mulx_avx_looped_accumulate,16,20,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_2,cmat_mulx_avx_looped_accumulate,17,2,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_3,cmat_mulx_avx_looped_accumulate,17,3,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_4,cmat_mulx_avx_looped_accumulate,17,4,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_5,cmat_mulx_avx_looped_accumulate,17,5,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_6,cmat_mulx_avx_looped_accumulate,17,6,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_7,cmat_mulx_avx_looped_accumulate,17,7,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_8,cmat_mulx_avx_looped_accumulate,17,8,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_9,cmat_mulx_avx_looped_accumulate,17,9,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_10,cmat_mulx_avx_looped_accumulate,17,10,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_11,cmat_mulx_avx_looped_accumulate,17,11,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_12,cmat_mulx_avx_looped_accumulate,17,12,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_13,cmat_mulx_avx_looped_accumulate,17,13,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_14,cmat_mulx_avx_looped_accumulate,17,14,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_15,cmat_mulx_avx_looped_accumulate,17,15,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_16,cmat_mulx_avx_looped_accumulate,17,16,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_17,cmat_mulx_avx_looped_accumulate,17,17,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_18,cmat_mulx_avx_looped_accumulate,17,18,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_19,cmat_mulx_avx_looped_accumulate,17,19,4
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_20,cmat_mulx_avx_looped_accumulate,17,20,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_2,cmat_mulx_avx_looped_accumulate,18,2,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_3,cmat_mulx_avx_looped_accumulate,18,3,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_4,cmat_mulx_avx_looped_accumulate,18,4,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_5,cmat_mulx_avx_looped_accumulate,18,5,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_6,cmat_mulx_avx_looped_accumulate,18,6,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_7,cmat_mulx_avx_looped_accumulate,18,7,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_8,cmat_mulx_avx_looped_accumulate,18,8,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_9,cmat_mulx_avx_looped_accumulate,18,9,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_10,cmat_mulx_avx_looped_accumulate,18,10,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_11,cmat_mulx_avx_looped_accumulate,18,11,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_12,cmat_mulx_avx_looped_accumulate,18,12,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_13,cmat_mulx_avx_looped_accumulate,18,13,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_14,cmat_mulx_avx_looped_accumulate,18,14,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_15,cmat_mulx_avx_looped_accumulate,18,15,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_16,cmat_mulx_avx_looped_accumulate,18,16,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_17,cmat_mulx_avx_looped_accumulate,18,17,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_18,cmat_mulx_avx_looped_accumulate,18,18,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_19,cmat_mulx_avx_looped_accumulate,18,19,4
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_20,cmat_mulx_avx_looped_accumulate,18,20,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_2,cmat_mulx_avx_looped_accumulate,19,2,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_3,cmat_mulx_avx_looped_accumulate,19,3,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_4,cmat_mulx_avx_looped_accumulate,19,4,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_5,cmat_mulx_avx_looped_accumulate,19,5,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_6,cmat_mulx_avx_looped_accumulate,19,6,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_7,cmat_mulx_avx_looped_accumulate,19,7,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_8,cmat_mulx_avx_looped_accumulate,19,8,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_9,cmat_mulx_avx_looped_accumulate,19,9,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_10,cmat_mulx_avx_looped_accumulate,19,10,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_11,cmat_mulx_avx_looped_accumulate,19,11,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_12,cmat_mulx_avx_looped_accumulate,19,12,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_13,cmat_mulx_avx_looped_accumulate,19,13,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_14,cmat_mulx_avx_looped_accumulate,19,14,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_15,cmat_mulx_avx_looped_accumulate,19,15,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_16,cmat_mulx_avx_looped_accumulate,19,16,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_17,cmat_mulx_avx_looped_accumulate,19,17,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_18,cmat_mulx_avx_looped_accumulate,19,18,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_19,cmat_mulx_avx_looped_accumulate,19,19,4
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_20,cmat_mulx_avx_looped_accumulate,19,20,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_2,cmat_mulx_avx_looped_accumulate,20,2,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_3,cmat_mulx_avx_looped_accumulate,20,3,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_4,cmat_mulx_avx_looped_accumulate,20,4,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_5,cmat_mulx_avx_looped_accumulate,20,5,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_6,cmat_mulx_avx_looped_accumulate,20,6,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_7,cmat_mulx_avx_looped_accumulate,20,7,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_8,cmat_mulx_avx_looped_accumulate,20,8,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_9,cmat_mulx_avx_looped_accumulate,20,9,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_10,cmat_mulx_avx_looped_accumulate,20,10,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_11,cmat_mulx_avx_looped_accumulate,20,11,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_12,cmat_mulx_avx_looped_accumulate,20,12,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_13,cmat_mulx_avx_looped_accumulate,20,13,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_14,cmat_mulx_avx_looped_accumulate,20,14,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_15,cmat_mulx_avx_looped_accumulate,20,15,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_16,cmat_mulx_avx_looped_accumulate,20,16,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_17,cmat_mulx_avx_looped_accumulate,20,17,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_18,cmat_mulx_avx_looped_accumulate,20,18,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_19,cmat_mulx_avx_looped_accumulate,20,19,4
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_20,cmat_mulx_avx_looped_accumulate,20,20,4
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_2,cmat_mulx_avx_stripmine,2,2,14
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_3,cmat_mulx_avx_stripmine,2,3,22
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_4,cmat_mulx_avx_stripmine,2,4,30
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_5,cmat_mulx_avx_stripmine,2,5,38
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_6,cmat_mulx_avx_stripmine,2,6,46
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_7,cmat_mulx_avx_stripmine,2,7,54
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_8,cmat_mulx_avx_stripmine,2,8,62
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_9,cmat_mulx_avx_stripmine,2,9,70
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_10,cmat_mulx_avx_stripmine,2,10,78
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_11,cmat_mulx_avx_stripmine,2,11,86
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_12,cmat_mulx_avx_stripmine,2,12,94
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_13,cmat_mulx_avx_stripmine,2,13,102
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_14,cmat_mulx_avx_stripmine,2,14,110
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_15,cmat_mulx_avx_stripmine,2,15,118
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_16,cmat_mulx_avx_stripmine,2,16,126
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_17,cmat_mulx_avx_stripmine,2,17,134
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_18,cmat_mulx_avx_stripmine,2,18,142
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_19,cmat_mulx_avx_stripmine,2,19,150
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_20,cmat_mulx_avx_stripmine,2,20,158
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_2,cmat_mulx_avx_stripmine,3,2,21
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_3,cmat_mulx_avx_stripmine,3,3,33
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_4,cmat_mulx_avx_stripmine,3,4,45
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_5,cmat_mulx_avx_stripmine,3,5,57
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_6,cmat_mulx_avx_stripmine,3,6,69
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_7,cmat_mulx_avx_stripmine,3,7,81
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_8,cmat_mulx_avx_stripmine,3,8,93
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_9,cmat_mulx_avx_stripmine,3,9,105
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_10,cmat_mulx_avx_stripmine,3,10,117
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_11,cmat_mulx_avx_stripmine,3,11,129
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_12,cmat_mulx_avx_stripmine,3,12,141
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_13,cmat_mulx_avx_stripmine,3,13,153
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_14,cmat_mulx_avx_stripmine,3,14,165
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_15,cmat_mulx_avx_stripmine,3,15,177
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_16,cmat_mulx_avx_stripmine,3,16,189
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_17,cmat_mulx_avx_stripmine,3,17,201
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_18,cmat_mulx_avx_stripmine,3,18,213
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_19,cmat_mulx_avx_stripmine,3,19,225
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_20,cmat_mulx_avx_stripmine,3,20,237
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_2,cmat_mulx_avx_stripmine,4,2,28
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_3,cmat_mulx_avx_stripmine,4,3,44
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_4,cmat_mulx_avx_stripmine,4,4,60
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_5,cmat_mulx_avx_stripmine,4,5,76
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_6,cmat_mulx_avx_stripmine,4,6,92
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_7,cmat_mulx_avx_stripmine,4,7,108
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_8,cmat_mulx_avx_stripmine,4,8,124
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_9,cmat_mulx_avx_stripmine,4,9,140
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_10,cmat_mulx_avx_stripmine,4,10,156
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_11,cmat_mulx_avx_stripmine,4,11,172
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_12,cmat_mulx_avx_stripmine,4,12,188
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_13,cmat_mulx_avx_stripmine,4,13,204
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_14,cmat_mulx_avx_stripmine,4,14,220
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_15,cmat_mulx_avx_stripmine,4,15,236
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_16,cmat_mulx_avx_stripmine,4,16,252
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_17,cmat_mulx_avx_stripmine,4,17,268
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_18,cmat_mulx_avx_stripmine,4,18,284
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_19,cmat_mulx_avx_stripmine,4,19,300
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_20,cmat_mulx_avx_stripmine,4,20,316
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_2,cmat_mulx_avx_stripmine,5,2,35
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_3,cmat_mulx_avx_stripmine,5,3,55
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_4,cmat_mulx_avx_stripmine,5,4,75
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_5,cmat_mulx_avx_stripmine,5,5,95
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_6,cmat_mulx_avx_stripmine,5,6,115
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_7,cmat_mulx_avx_stripmine,5,7,135
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_8,cmat_mulx_avx_stripmine,5,8,155
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_9,cmat_mulx_avx_stripmine,5,9,175
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_10,cmat_mulx_avx_stripmine,5,10,195
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_11,cmat_mulx_avx_stripmine,5,11,215
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_12,cmat_mulx_avx_stripmine,5,12,235
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_13,cmat_mulx_avx_stripmine,5,13,255
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_14,cmat_mulx_avx_stripmine,5,14,275
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_15,cmat_mulx_avx_stripmine,5,15,295
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_16,cmat_mulx_avx_stripmine,5,16,315
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_17,cmat_mulx_avx_stripmine,5,17,335
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_18,cmat_mulx_avx_stripmine,5,18,355
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_19,cmat_mulx_avx_stripmine,5,19,375
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_20,cmat_mulx_avx_stripmine,5,20,395
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_2,cmat_mulx_avx_stripmine,6,2,42
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_3,cmat_mulx_avx_stripmine,6,3,66
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_4,cmat_mulx_avx_stripmine,6,4,90
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_5,cmat_mulx_avx_stripmine,6,5,114
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_6,cmat_mulx_avx_stripmine,6,6,138
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_7,cmat_mulx_avx_stripmine,6,7,162
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_8,cmat_mulx_avx_stripmine,6,8,186
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_9,cmat_mulx_avx_stripmine,6,9,210
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_10,cmat_mulx_avx_stripmine,6,10,234
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_11,cmat_mulx_avx_stripmine,6,11,258
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_12,cmat_mulx_avx_stripmine,6,12,282
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_13,cmat_mulx_avx_stripmine,6,13,306
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_14,cmat_mulx_avx_stripmine,6,14,330
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_15,cmat_mulx_avx_stripmine,6,15,354
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_16,cmat_mulx_avx_stripmine,6,16,378
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_17,cmat_mulx_avx_stripmine,6,17,402
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_18,cmat_mulx_avx_stripmine,6,18,426
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_19,cmat_mulx_avx_stripmine,6,19,450
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_20,cmat_mulx_avx_stripmine,6,20,474
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_2,cmat_mulx_avx_stripmine,7,2,49
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_3,cmat_mulx_avx_stripmine,7,3,77
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_4,cmat_mulx_avx_stripmine,7,4,105
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_5,cmat_mulx_avx_stripmine,7,5,133
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_6,cmat_mulx_avx_stripmine,7,6,161
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_7,cmat_mulx_avx_stripmine,7,7,189
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_8,cmat_mulx_avx_stripmine,7,8,217
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_9,cmat_mulx_avx_stripmine,7,9,245
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_10,cmat_mulx_avx_stripmine,7,10,273
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_11,cmat_mulx_avx_stripmine,7,11,301
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_12,cmat_mulx_avx_stripmine,7,12,329
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_13,cmat_mulx_avx_stripmine,7,13,357
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_14,cmat_mulx_avx_stripmine,7,14,385
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_15,cmat_mulx_avx_stripmine,7,15,413
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_16,cmat_mulx_avx_stripmine,7,16,441
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_17,cmat_mulx_avx_stripmine,7,17,469
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_18,cmat_mulx_avx_stripmine,7,18,497
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_19,cmat_mulx_avx_stripmine,7,19,525
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_20,cmat_mulx_avx_stripmine,7,20,553
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_2,cmat_mulx_avx_stripmine,8,2,56
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_3,cmat_mulx_avx_stripmine,8,3,88
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_4,cmat_mulx_avx_stripmine,8,4,120
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_5,cmat_mulx_avx_stripmine,8,5,152
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_6,cmat_mulx_avx_stripmine,8,6,184
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_7,cmat_mulx_avx_stripmine,8,7,216
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_8,cmat_mulx_avx_stripmine,8,8,248
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_9,cmat_mulx_avx_stripmine,8,9,280
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_10,cmat_mulx_avx_stripmine,8,10,312
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_11,cmat_mulx_avx_stripmine,8,11,344
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_12,cmat_mulx_avx_stripmine,8,12,376
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_13,cmat_mulx_avx_stripmine,8,13,408
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_14,cmat_mulx_avx_stripmine,8,14,440
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_15,cmat_mulx_avx_stripmine,8,15,472
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_16,cmat_mulx_avx_stripmine,8,16,504
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_17,cmat_mulx_avx_stripmine,8,17,536
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_18,cmat_mulx_avx_stripmine,8,18,568
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_19,cmat_mulx_avx_stripmine,8,19,600
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_20,cmat_mulx_avx_stripmine,8,20,632
