Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_accumulate_nr_c_18_dot_product_length_18,cmat_mulx_avx_accumulate,18,18,1278,702,Backend,1962,906,Backend,2921
cmat_mulx_avx_accumulate_nr_c_18_dot_product_length_19,cmat_mulx_avx_accumulate,18,19,1350,738,Backend,2070,960,Backend,3086
cmat_mulx_avx_accumulate_nr_c_18_dot_product_length_20,cmat_mulx_avx_accumulate,18,20,1422,774,Backend,2178,1015,Backend,3251
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_2,cmat_mulx_avx_accumulate,19,2,133,85.42,Backend,247,76,Backend,295
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_3,cmat_mulx_avx_accumulate,19,3,209,123.53,Backend,361,121,Backend,469
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_4,cmat_mulx_avx_accumulate,19,4,285,161.58,Backend,475,168.95,Backend,646
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_5,cmat_mulx_avx_accumulate,19,5,361,199.58,Backend,589,221,Backend,820
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_6,cmat_mulx_avx_accumulate,19,6,437,245,Backend,703,276,Backend,994
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_7,cmat_mulx_avx_accumulate,19,7,513,300,Backend,817,332,Backend,1168
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_8,cmat_mulx_avx_accumulate,19,8,589,348.53,Backend,931,387,Backend,1342
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_9,cmat_mulx_avx_accumulate,19,9,665,402,Backend,1045,442.47,Backend,1516
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_10,cmat_mulx_avx_accumulate,19,10,741,440,Backend,1159,499.42,Backend,1690
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_11,cmat_mulx_avx_accumulate,19,11,817,478,Backend,1273,557,Backend,1864
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_12,cmat_mulx_avx_accumulate,19,12,893,516,Backend,1387,614,Backend,2038
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_13,cmat_mulx_avx_accumulate,19,13,969,554,Backend,1501,670.47,Backend,2212
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_14,cmat_mulx_avx_accumulate,19,14,1045,592,Backend,1615,728.53,Backend,2387
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_15,cmat_mulx_avx_accumulate,19,15,1121,630,Backend,1729,784.95,Backend,2560
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_16,cmat_mulx_avx_accumulate,19,16,1197,722,Backend,1843,843.47,Backend,2734
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_17,cmat_mulx_avx_accumulate,19,17,1273,706,Backend,1957,900,Backend,2908
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_18,cmat_mulx_avx_accumulate,19,18,1349,744,Backend,2071,956.47,Backend,3082
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_19,cmat_mulx_avx_accumulate,19,19,1425,782,Backend,2185,1014,Backend,3256
cmat_mulx_avx_accumulate_nr_c_19_dot_product_length_20,cmat_mulx_avx_accumulate,19,20,1501,820,Backend,2299,1072,Backend,3430
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_2,cmat_mulx_avx_accumulate,20,2,140,90,Backend,260,81,Backend,312
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_3,cmat_mulx_avx_accumulate,20,3,220,130,Backend,380,128,Backend,495
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_4,cmat_mulx_avx_accumulate,20,4,300,170,Backend,500,179,Backend,681
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_5,cmat_mulx_avx_accumulate,20,5,380,210,Backend,620,235,Backend,864
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_6,cmat_mulx_avx_accumulate,20,6,460,258,Backend,740,292,Backend,1047
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_7,cmat_mulx_avx_accumulate,20,7,540,316,Backend,860,349,Backend,1230
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_8,cmat_mulx_avx_accumulate,20,8,620,366.47,Backend,980,409,Backend,1413
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_9,cmat_mulx_avx_accumulate,20,9,700,420,Backend,1100,469,Backend,1596
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_10,cmat_mulx_avx_accumulate,20,10,780,460,Backend,1220,528,Backend,1779
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_11,cmat_mulx_avx_accumulate,20,11,860,500,Backend,1340,587,Backend,1962
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_12,cmat_mulx_avx_accumulate,20,12,940,540,Backend,1460,647,Backend,2145
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_13,cmat_mulx_avx_accumulate,20,13,1020,580,Backend,1580,707,Backend,2328
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_14,cmat_mulx_avx_accumulate,20,14,1100,620,Backend,1700,766,Backend,2511
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_15,cmat_mulx_avx_accumulate,20,15,1180,660,Backend,1820,827,Backend,2694
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_16,cmat_mulx_avx_accumulate,20,16,1260,760,Backend,1940,888,Backend,2877
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_17,cmat_mulx_avx_accumulate,20,17,1340,740,Backend,2060,948,Backend,3060
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_18,cmat_mulx_avx_accumulate,20,18,1420,780,Backend,2180,1008,Backend,3243
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_19,cmat_mulx_avx_accumulate,20,19,1500,820,Backend,2300,1069,Backend,3426
cmat_mulx_avx_accumulate_nr_c_20_dot_product_length_20,cmat_mulx_avx_accumulate,20,20,1580,860,Backend,2420,1129,Backend,3609
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_2,cmat_mulx_avx_looped_accumulate,2,2,4,9.05,Backend,26,9.32,Backend,38
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_3,cmat_mulx_avx_looped_accumulate,2,3,4,13,Backend,38,12.95,Backend,53
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_4,cmat_mulx_avx_looped_accumulate,2,4,4,17,Backend,50,16.53,Backend,68
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_5,cmat_mulx_avx_looped_accumulate,2,5,4,21,Backend,62,20.42,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_6,cmat_mulx_avx_looped_accumulate,2,6,4,25.11,Backend,74,23.95,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_7,cmat_mulx_avx_looped_accumulate,2,7,4,29.21,Backend,86,29,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_8,cmat_mulx_avx_looped_accumulate,2,8,4,36.67,Backend,98,34,Backend,137
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_9,cmat_mulx_avx_looped_accumulate,2,9,4,42,Backend,110,38.47,Backend,156
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_10,cmat_mulx_avx_looped_accumulate,2,10,4,46,Backend,122,43.53,Backend,177
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_11,cmat_mulx_avx_looped_accumulate,2,11,4,50,Backend,134,49,Backend,198
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_12,cmat_mulx_avx_looped_accumulate,2,12,4,54,Backend,146,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_13,cmat_mulx_avx_looped_accumulate,2,13,4,58,Backend,158,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_14,cmat_mulx_avx_looped_accumulate,2,14,4,62,Backend,170,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_15,cmat_mulx_avx_looped_accumulate,2,15,4,66,Backend,182,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_16,cmat_mulx_avx_looped_accumulate,2,16,4,76,Backend,194,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_17,cmat_mulx_avx_looped_accumulate,2,17,4,34,Backend,111,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_looped_accumulate,2,18,4,9,Backend,19,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_looped_accumulate,2,19,4,9,Backend,19,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_looped_accumulate,2,20,4,9,Backend,19,7.26,FrontEnd,29
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_looped_accumulate,3,2,4,13.58,Backend,39,13,Backend,53
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_looped_accumulate,3,3,4,19.53,Backend,57,18.95,Backend,74
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_looped_accumulate,3,4,4,25.53,Backend,75,24.53,Backend,95
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_looped_accumulate,3,5,4,31.53,Backend,93,31,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_looped_accumulate,3,6,4,38,Backend,111,37,Backend,150
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_looped_accumulate,3,7,4,46.05,Backend,129,46,Backend,180
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_looped_accumulate,3,8,4,55,Backend,147,53,Backend,210
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_looped_accumulate,3,9,4,18,Backend,62,60,Backend,240
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_looped_accumulate,3,10,4,20,Backend,68,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_looped_accumulate,3,11,4,22,Backend,74,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_looped_accumulate,3,12,4,24,Backend,80,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_looped_accumulate,3,13,4,26,Backend,87,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_looped_accumulate,3,14,4,28,Backend,93,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_looped_accumulate,3,15,4,30,Backend,99,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_looped_accumulate,3,16,4,32,Backend,105,10,FrontEnd,40
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_looped_accumulate,3,17,4,34,Backend,111,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_looped_accumulate,3,18,4,9,Backend,19,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_looped_accumulate,3,19,4,9,Backend,19,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_looped_accumulate,3,20,4,9,Backend,19,9.74,Dependency chains,39
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_looped_accumulate,4,2,4,18,Backend,52,17.53,Backend,68
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_looped_accumulate,4,3,4,26,Backend,76,25.32,Backend,95
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_looped_accumulate,4,4,4,34,Backend,100,35,Backend,131
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_looped_accumulate,4,5,4,42,Backend,124,43.53,Backend,170
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_looped_accumulate,4,6,4,12,Backend,44,53,Backend,209
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_looped_accumulate,4,7,4,14,Backend,50,62,Backend,248
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_looped_accumulate,4,8,4,16,Backend,56,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_looped_accumulate,4,9,4,18,Backend,62,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_looped_accumulate,4,10,4,20,Backend,68,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_looped_accumulate,4,11,4,22,Backend,75,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_looped_accumulate,4,12,4,24,Backend,81,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_looped_accumulate,4,13,4,26,Backend,87,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_looped_accumulate,4,14,4,28,Backend,93,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_looped_accumulate,4,15,4,30,Backend,99,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_looped_accumulate,4,16,4,32,Backend,105,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_looped_accumulate,4,17,4,34,Backend,111,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_looped_accumulate,4,18,4,9,Backend,19,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_looped_accumulate,4,19,4,9,Backend,19,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_looped_accumulate,4,20,4,9,Backend,19,12.21,FrontEnd,49
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_looped_accumulate,5,2,4,22.47,Backend,65,22.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_looped_accumulate,5,3,4,32.53,Backend,95,32.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_looped_accumulate,5,4,4,42.53,Backend,125,44,Backend,170
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_looped_accumulate,5,5,4,10,Backend,38,57,Backend,218
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_looped_accumulate,5,6,4,12,Backend,44,71,Backend,266
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_looped_accumulate,5,7,4,14,Backend,50,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_looped_accumulate,5,8,4,16,Backend,56,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_looped_accumulate,5,9,4,18,Backend,63,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_looped_accumulate,5,10,4,20,Backend,69,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_looped_accumulate,5,11,4,22,Backend,75,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_looped_accumulate,5,12,4,24,Backend,81,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_looped_accumulate,5,13,4,26,Backend,87,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_looped_accumulate,5,14,4,28,Backend,93,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_looped_accumulate,5,15,4,30,Backend,99,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_looped_accumulate,5,16,4,32,Backend,105,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_looped_accumulate,5,17,4,34,Backend,111,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_looped_accumulate,5,18,4,9,Backend,19,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_19,cmat_mulx_avx_looped_accumulate,5,19,4,9,Backend,19,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_20,cmat_mulx_avx_looped_accumulate,5,20,4,9,Backend,19,14,Backend,63
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_2,cmat_mulx_avx_looped_accumulate,6,2,4,27,Backend,78,26.53,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_3,cmat_mulx_avx_looped_accumulate,6,3,4,39,Backend,114,41,Backend,152
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_4,cmat_mulx_avx_looped_accumulate,6,4,4,8,Backend,32,54.47,Backend,209
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_5,cmat_mulx_avx_looped_accumulate,6,5,4,10,Backend,38,68,Backend,266
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_6,cmat_mulx_avx_looped_accumulate,6,6,4,12,Backend,45,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_7,cmat_mulx_avx_looped_accumulate,6,7,4,14,Backend,51,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_8,cmat_mulx_avx_looped_accumulate,6,8,4,16,Backend,58,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_9,cmat_mulx_avx_looped_accumulate,6,9,4,18,Backend,64,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_10,cmat_mulx_avx_looped_accumulate,6,10,4,20,Backend,70,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_11,cmat_mulx_avx_looped_accumulate,6,11,4,22,Backend,76,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_12,cmat_mulx_avx_looped_accumulate,6,12,4,24,Backend,82,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_13,cmat_mulx_avx_looped_accumulate,6,13,4,26,Backend,88,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_14,cmat_mulx_avx_looped_accumulate,6,14,4,28,Backend,94,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_15,cmat_mulx_avx_looped_accumulate,6,15,4,30,Backend,100,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_16,cmat_mulx_avx_looped_accumulate,6,16,4,32,Backend,106,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_17,cmat_mulx_avx_looped_accumulate,6,17,4,34,Backend,112,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_18,cmat_mulx_avx_looped_accumulate,6,18,4,9,Backend,21,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_19,cmat_mulx_avx_looped_accumulate,6,19,4,9,Backend,21,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_20,cmat_mulx_avx_looped_accumulate,6,20,4,9,Backend,21,16.47,Backend,73
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_2,cmat_mulx_avx_looped_accumulate,7,2,4,31.58,Backend,91,33,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_3,cmat_mulx_avx_looped_accumulate,7,3,4,6,Backend,26,48.05,Backend,182
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_4,cmat_mulx_avx_looped_accumulate,7,4,4,8,Backend,32,65,Backend,248
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_5,cmat_mulx_avx_looped_accumulate,7,5,4,10,Backend,38,84,Backend,314
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_6,cmat_mulx_avx_looped_accumulate,7,6,4,12,Backend,45,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_7,cmat_mulx_avx_looped_accumulate,7,7,4,14,Backend,52,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_8,cmat_mulx_avx_looped_accumulate,7,8,4,16,Backend,58,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_9,cmat_mulx_avx_looped_accumulate,7,9,4,18,Backend,64,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_10,cmat_mulx_avx_looped_accumulate,7,10,4,20,Backend,70,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_11,cmat_mulx_avx_looped_accumulate,7,11,4,22,Backend,76,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_12,cmat_mulx_avx_looped_accumulate,7,12,4,24,Backend,82,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_13,cmat_mulx_avx_looped_accumulate,7,13,4,26,Backend,88,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_14,cmat_mulx_avx_looped_accumulate,7,14,4,28,Backend,94,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_15,cmat_mulx_avx_looped_accumulate,7,15,4,30,Backend,100,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_16,cmat_mulx_avx_looped_accumulate,7,16,4,32,Backend,106,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_17,cmat_mulx_avx_looped_accumulate,7,17,4,34,Backend,112,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_18,cmat_mulx_avx_looped_accumulate,7,18,4,9,Backend,21,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_19,cmat_mulx_avx_looped_accumulate,7,19,4,9,Backend,21,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_20,cmat_mulx_avx_looped_accumulate,7,20,4,9,Backend,21,19.05,Backend,83
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_2,cmat_mulx_avx_looped_accumulate,8,2,4,36,Backend,104,38,Backend,137
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_3,cmat_mulx_avx_looped_accumulate,8,3,4,6,Backend,26,57,Backend,212
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_4,cmat_mulx_avx_looped_accumulate,8,4,4,8,Backend,32,76,Backend,287
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_5,cmat_mulx_avx_looped_accumulate,8,5,4,10,Backend,39,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_6,cmat_mulx_avx_looped_accumulate,8,6,4,12,Backend,46,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_7,cmat_mulx_avx_looped_accumulate,8,7,4,14,Backend,52,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_8,cmat_mulx_avx_looped_accumulate,8,8,4,16,Backend,58,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_9,cmat_mulx_avx_looped_accumulate,8,9,4,18,Backend,64,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_10,cmat_mulx_avx_looped_accumulate,8,10,4,20,Backend,70,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_11,cmat_mulx_avx_looped_accumulate,8,11,4,22,Backend,76,21.53,Backend,93
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_12,cmat_mulx_avx_looped_accumulate,8,12,4,24,Backend,82,21.53,Backend,93
